"BRANCH_ID","LEGEL_NAME","ADDRESS_ID","PHONE_ID","FORM_TYPE_ID","COMMENTS","ORG_ID","MAIN_BRANCH","FACT_NAME"
7763,"Ортика",7802,11676,5,"",7940,1,"Ортика ЗАО"
8198,"Оздоровительный центр Елены Ковригиной",8237,12343,5,"",8417,1,"Оздоровительный центр Елены Ковригиной"
8214,"Веста-Мебель",8253,12368,5,"",1548,1,"Веста-Мебель"
8366,"Краснознаменская средняя общеобразовательная школа №1",8405,12617,16,"",8597,1,"Краснознаменская средняя общеобразовательная школа №1"
8385,"Нестеровская специальная (коррекционная) общеобразовательная школа-интернат №8 VIII вида",8424,12636,27,"",8615,1,"Нестеровская специальная (коррекционная) общеобразовательная школа-интернат №8 VIII вида"
8564,"Балтика",8603,12872,5,"",8798,1,"Балтика  "
8645,"Думкар",8684,13023,5,"",8893,1,"Думкар"
16846,"М-Строй",16690,28102,5,"",15904,1,"М-Строй"
1447,"СТИМ - Балтика",1486,10030,5,"",1541,1,"Стим-Балтика"
170,"Связь Банк ОАО АКБ",209,271,11,"",180,1,"Связь Банк ОАО АКБ"
17741,"СтроИмЭкс",17552,,5,"",16681,1,"СтроИмЭкс"
20195,"Главное управление МЧС России по КО",19951,,27,"",18453,1,"Главное управление МЧС России по КО"
24332,"Сити-Центр",24048,,5,"",20854,1,"Сити-Центр"
220,"Вилла Гламур",259,363,5,"",227,1,"Вилла Гламур"
227,"Арго",266,6699,5,"",234,1,"Арго"
232,"Радиовнимание",271,383,5,"",239,1,"Радиовнимание"
24338,"Правительство Калининградской области",24054,,27,"",20857,1,"Полномочный представитель Губернатора Калининградской области в органах судебной власти"
248,"Калининград-Тур",287,20664,5,"",253,1,"Калининград-тур"
20198,"Поисково-спасательный отряд МЧС России по КО филиал Северо-Западного регионального ПСО",19954,,27,"",18456,1,"Поисково-спасательный отряд МЧС России по КО филиал Северо-Западного регионального ПСО"
24339,"Аппарат по обеспечению деятельности комиссии по делам несовершеннолетних и защите их прав при Правительстве Калининградской области",24055,,27,"",20858,1,"Аппарат по обеспечению деятельности комиссии по делам несовершеннолетних и защите их прав при Правительстве Калининградской области"
503,"Плейко И.В.",542,,7,"",508,1,"Плейко И.В. ИП"
508,"Западно-Региональная Транспортная Промышленная Компания Сервиса",547,,5,"",512,1,"Западно-Региональная Транспортная Промышленная Компания Сервиса"
24342,"Правительство Калининградской области",24058,,27,"",20860,1,"Управление по взаимодействию с приемной Президента РФ в КО и Аппаратом полномочного представителя Президента РФ в Северо-Западном федеральном округе"
563,"Невеличка",602,24814,5,"",568,1,"Невеличка"
24341,"Управление стратегических разработок Правительства Калининградской области",24057,,27,"",20859,1,"Управление стратегических разработок Правительства Калининградской области"
657,"Агентство недвижимости Елены Богомоловой",696,10877,5,"",674,1,"Агентство недвижимости Елены Богомоловой"
667,"СТ-СтройПроект",706,27148,5,"",685,1,"СТ-СтройПроект"
24365,"Ассоциация иностранных инвесторов в Калининградской области",24081,,24,"",20869,1,"FIAS Ассоциация иностранных инвесторов"
679,"Dк. Nona International Ltd",718,1193,5,"",697,1,"Доктор Нона"
695,"X-Телеком ",734,23528,8,"",713,1,"X-Телеком"
722,"Мишель",761,1266,5,"",739,1,"Мишель"
17748,"Евробренд",17559,,5,"",16690,1,"EUROBRAND Woman"
343,"Бюро иностранных языков",382,596,5,"",349,1,"Бюро иностранных языков ООО"
17750,"Авантаж",17561,,5,"",16691,1,"Авантаж "
4308,"№5 Библиотека массовая Московского района",4347,6900,27,"",4534,1,"№5 Библиотека массовая Московского района"
4314,"№12 Библиотека",4353,6907,27,"",4540,1,"№12 Библиотека"
4321,"Анклав-Реклама",4360,6915,5,"",4548,1,"Анклав-Реклама"
4328,"Янмарин",4367,6926,5,"",4555,1,"Янмарин"
4332,"Эклиптика",4371,6931,5,"",4559,1,"Эклиптика"
3724,"№13 Средняя общеобразовательная школа",3763,6122,16,"",3901,1,"№13 Средняя общеобразовательная школа"
3741,"№18 Лицей",3780,6147,16,"",3919,1,"№18 Лицей"
3747,"№21 Средняя общеобразовательная школа",3786,,16,"",3925,1,"№21 Средняя общеобразовательная школа"
3773,"Зеленая жемчужина",3812,6198,5,"",3953,1,"Зеленая жемчужина"
18014,"Фиона",17807,,5,"",16937,1,"Фиона"
24108,"Отделения почтовой связи Озерского МР",23826,,27,"",20779,0,"Отделения почтовой связи Озерского МР"
4169,"Возная Т.И.",4208,6714,7,"",4395,1,"Сервис-Центр"
24109,"Отделения почтовой связи Озерского МР",23827,,27,"",20779,0,"Отделения почтовой связи Озерского МР"
