"CONTRACT_ID","ORG_ID","CONTRACT_NAME","CONTRACT_CODE","TRANSACTION_DATE","CONTRACT_AMOUNT","PAYED_AMOUNT","DEBIT","STATUS_ID","PAY_DATE","SUGGEST_PAY_DATE"
1140,1349,"627","627-ГТС-2009",30.06.08,10200,0,-10200,1003,,""
3539,875,"148","148-ГТС-2013",20.09.12,25000,0,-25000,1003,,""
3541,14921,"141","141-ГТС-2013",02.10.12,5000,0,-5000,1003,,""
799,9291,"306","306-ГТС-2009",20.03.08,4500,0,-4500,1003,,""
847,9620,"607","607-ГТС-2009",20.03.08,61750,0,-61750,1003,,""
187,280,"442/расторжение","442/расторжение-ГТС-2008",06.08.07,7000,0,-7000,1003,,""
234,1850,"449","449-ГТС-2008",28.08.07,3500,3500,0,1003,,""
1372,3672,"532","532-ГТС-2009",28.08.08,4500,0,-4500,1003,,""
1436,4815,"121","121-ГТС-2009",16.09.08,18000,0,-18000,1003,,""
3805,7630,"501","501-ГТС-2014",12.03.13,10000,0,-10000,1003,,""
1586,2893,"384","384-ГТС-2009",14.10.08,18000,0,-18000,1003,,""
1635,12281,"669","669-ГТС-2009",17.10.08,8550,0,-8550,1003,,""
3542,2219,"145","145-ГТС-2013",06.08.12,19000,0,-19000,1003,,""
1552,2187,"546","546-ГТС-2009",07.10.08,4500,0,-4500,1003,,""
1578,10094,"176","176-ГТС-2009",07.10.08,6000,0,-6000,1003,,""
1430,11194,"486","486-ГТС-2009",10.09.08,4500,0,-4500,1003,,""
1500,294,"469","469-ГТС-2009",13.08.08,24000,0,-24000,1003,,""
3543,14963,"166","166-ГТС-2013",11.10.12,5000,0,-5000,1003,,""
1480,11137,"629","629-ГТС-2009",11.07.08,4500,0,-4500,1003,,""
1542,2542,"175","175-ГТС-2009",06.10.08,3825,0,-3825,1003,,""
677,1784,"201","201-ГТС-2008",22.03.07,45000,0,-45000,1003,,""
64,1077,"120","120-ГТС-2008",07.07.07,5000,0,-5000,1003,,""
78,1095,"701","701-ГТС-2008",05.06.07,15000,0,-15000,1003,,""
1384,2219,"482","482-ГТС-2009",02.09.08,18000,0,-18000,1003,,""
175,1482,"516","516-ГТС-2008",05.07.07,15000,15000,0,1003,,""
195,1754,"130","130-ГТС-2008",09.08.07,7000,0,-7000,1003,,""
1206,1836,"146","146-ГТС-2009",16.07.08,7650,0,-7650,1003,,""
817,1145,"203","203-ГТС-2009",13.03.08,55250,0,-55250,1003,,""
1584,3375,"651","651-ГТС-2009",29.08.08,3850,0,-3850,1003,,""
1631,439,"1006","1006-ГТС-2009",27.10.08,7650,0,-7650,1003,,""
1464,606,"484","484-ГТС-2009",04.09.08,18000,0,-18000,1003,,""
1516,1081,"138","138-ГТС-2009",16.06.08,30600,0,-30600,1003,,""
399,3645,"630/2","630/2-ГТС-2008",25.09.07,7000,0,-7000,1003,,"октябрь"
376,3433,"731","731-ГТС-2008",30.08.07,15000,0,-15000,1003,,""
584,6581,"641","641-ГТС-2008",16.10.07,3500,0,-3500,1003,,""
65,1078,"118","118-ГТС-2008",04.07.07,15000,0,-15000,1003,,""
81,647,"406","406-ГТС-2008",11.05.07,15000,15000,0,1003,,""
124,1145,"213","213-ГТС-2008",28.06.07,46500,11625,-34875,1003,,""
1528,7402,"498","498-ГТС-2009",02.10.08,10200,0,-10200,1003,,""
1170,2254,"328","328-ГТС-2009",14.05.08,18000,0,-18000,1003,,""
789,2580,"608","608-ГТС-2009",24.03.08,8500,0,-8500,1003,,""
997,9965,"305","305-ГТС-2009",19.03.08,9000,0,-9000,1003,,""
1103,10219,"446","446-ГТС-2009",03.06.08,4500,0,-4500,1003,,""
1138,1545,"626/1","626/1-ГТС-2009",30.06.08,9000,0,-9000,1003,,""
1202,10233,"137","137-ГТС-2009",11.07.08,4500,0,-4500,1003,,""
839,1104,"708/1","708/1-ГТС-2009",14.03.08,3825,0,-3825,1003,,""
925,3443,"122","122-ГТС-2009",17.04.08,3825,0,-3825,1003,,""
947,392,"434","434-ГТС-2009",06.05.08,4500,0,-4500,1003,,""
979,9948,"111","111-ГТС-2009",24.03.08,22500,0,-22500,1003,,""
1017,1882,"319","319-ГТС-2009",11.04.08,9000,0,-9000,1003,,""
1077,672,"448","448-ГТС-2009",05.05.08,9000,0,-9000,1003,,""
244,1952,"622","622-ГТС-2008",05.09.07,7000,0,-7000,1003,,""
1406,11170,"261","261-ГТС-2009",09.09.08,9000,0,-9000,1003,,""
1468,1641,"491","491-ГТС-2009",18.09.08,4500,0,-4500,1003,,""
556,6542,"610","610-ГТС-2008",17.10.07,3500,0,-3500,1003,,""
3133,4472,"141","141-ГТС-2012",26.09.11,8000,0,-8000,1003,,""
427,3807,"468","468-ГТС-2008",19.10.07,7000,0,-7000,1003,,""
566,1206,"543","543-ГТС-2008",06.11.07,28000,0,-28000,1003,,""
657,6207,"723","723-ГТС-2008",15.08.07,12000,0,-12000,1003,,""
456,4261,"474/2","474/2-ГТС-2008",25.10.07,7000,0,-7000,1003,,""
98,1116,"702","702-ГТС-2008",05.06.07,15000,0,-15000,1003,,""
3261,6511,"817","817-ГТС-2013",28.05.12,8000,0,-8000,1003,,""
863,6697,"713/1","713/1-ГТС-2009",27.03.08,3825,0,-3825,1003,,""
1386,3113,"655","655-ГТС-2009",03.09.08,9000,0,-9000,1003,,""
3932,15814,"431","431-ГТС-2014",06.11.13,8000,0,-8000,1003,,""
3141,20803,"5/520","5/520-ГТС-2012",17.11.11,23750,0,-23750,1003,,""
3142,877,"5/516","5/516-ГТС-2012",10.10.11,8000,0,-8000,1003,,""
1134,10374,"623/1","623/1-ГТС-2009",19.06.08,0,0,0,1003,,""
3262,1160,"809","809-ГТС-2013",11.05.12,38000,0,-38000,1003,,""
1240,7420,"354","354-ГТС-2009",29.07.08,4500,0,-4500,1003,,""
835,961,"708","708-ГТС-2009",13.03.08,3825,0,-3825,1003,,""
3143,20804,"5/515","5/515-ГТС-2012",29.09.11,12750,0,-12750,1003,,""
951,1850,"325","325-ГТС-2009",29.04.08,3825,0,-3825,1003,,""
987,9962,"438","438-ГТС-2009",08.05.08,4500,0,-4500,1003,,""
1011,2535,"126","126-ГТС-2009",21.05.08,15300,0,-15300,1003,,""
228,1844,"105/","105/-ГТС-2008",16.05.07,3500,3500,0,1003,,""
3144,20805,"5/514","5/514-ГТС-2012",19.09.11,0,0,0,1003,,""
246,1964,"617","617-ГТС-2008",01.08.07,3500,0,-3500,1003,,""
1280,3639,"242","242-ГТС-2009",15.07.08,3825,0,-3825,1003,,""
1404,6700,"260","260-ГТС-2009",04.09.08,12000,0,-12000,1003,,""
1520,9425,"375","375-ГТС-2009",30.09.08,4500,0,-4500,1003,,""
504,3015,"645","645-ГТС-2008",02.11.07,3500,0,-3500,1003,,""
667,6748,"707","707-ГТС-2008",18.06.07,21850,0,-21850,1003,,""
510,5428,"517","517-ГТС-2008",04.10.07,12000,0,-12000,1003,,""
49,874,"106","106-ГТС-2008",16.05.07,3500,3500,0,1003,,""
731,713,"404","404-ГТС-2009",18.02.08,22950,0,-22950,1003,,""
202,1794,"711","711-ГТС-2008",22.06.07,14700,0,-14700,1003,,""
1220,6712,"150","150-ГТС-2009",22.07.08,7650,0,-7650,1003,,""
743,694,"410","410-ГТС-2009",13.03.08,7650,0,-7650,1003,,""
841,1348,"706","706-ГТС-2009",05.03.08,15300,0,-15300,1003,,""
949,1129,"436","436-ГТС-2009",06.05.08,3825,0,-3825,1003,,""
1258,10830,"355","355-ГТС-2009",01.08.08,18000,0,-18000,1003,,""
1518,265,"458","458-ГТС-2009",07.07.08,18000,0,-18000,1003,,""
671,6788,"751/1","751/1-ГТС-2008",13.11.07,0,0,0,1003,,""
1534,2643,"376","376-ГТС-2009",01.10.08,4500,0,-4500,1003,,""
1618,2940,"670","670-ГТС-2009",17.10.08,3850,0,-3850,1003,,""
123,1144,"212","212-ГТС-2008",26.06.07,22800,2280,-20520,1003,,""
1111,10236,"621","621-ГТС-2009",16.06.08,4500,0,-4500,1003,,""
831,1095,"700","700-ГТС-2009",14.02.08,15300,0,-15300,1003,,""
1015,1370,"128","128-ГТС-2009",21.05.08,4500,0,-4500,1003,,""
340,3334,"229","229-ГТС-2008",13.09.07,15000,15000,0,1003,,""
526,75,"538","538-ГТС-2009",11.08.08,12750,0,-12750,1003,,""
596,1010,"547","547-ГТС-2008",16.11.07,15000,0,-15000,1003,,""
653,4269,"742","742-ГТС-2008",18.10.07,3500,0,-3500,1003,,""
693,6928,"101/1","101/1-ГТС-2008",22.03.07,0,0,0,1003,,""
366,3390,"736","736-ГТС-2008",26.09.07,7000,0,-7000,1003,,""
476,4628,"246","246-ГТС-2008",26.10.07,15000,0,-15000,1003,,""
45,868,"102","102-ГТС-2008",23.03.07,45000,45000,0,1003,,""
100,1122,"204","204-ГТС-2008",03.05.07,10000,10000,0,1003,,""
132,1216,"721/2","721/2-ГТС-2008",25.07.07,10000,0,-10000,1003,,""
174,1480,"514","514-ГТС-2008",04.07.07,47600,0,-47600,1003,,""
1184,10492,"525","525-ГТС-2009",26.06.08,4500,0,-4500,1003,,""
815,1147,"208","208-ГТС-2009",25.03.08,15300,0,-15300,1003,,""
869,1343,"716","716-ГТС-2009",08.04.08,34000,0,-34000,1003,,""
1037,3331,"223","223-ГТС-2009",21.05.08,7650,0,-7650,1003,,""
1105,1131,"447","447-ГТС-2009",05.06.08,7650,0,-7650,1003,,""
1150,8953,"231","231-ГТС-2009",25.06.08,9000,0,-9000,1003,,""
3653,87,"456","456-ГТС-2014",19.09.13,2000,0,-2000,1003,,""
775,2205,"109","109-ГТС-2009",12.03.08,20400,0,-20400,1003,,""
837,6748,"702","702-ГТС-2009",19.02.08,22950,0,-22950,1003,,""
2213,11308,"402/1","402/1-ГТС-2011",07.04.10,0,0,0,1003,,""
3654,16779,"456","456-ГТС-2014",20.09.13,5000,0,-5000,1003,,""
1013,874,"127","127-ГТС-2009",21.05.08,3825,0,-3825,1003,,""
1079,3471,"722","722-ГТС-2009",30.04.08,15300,0,-15300,1003,,""
2214,2643,"403","403-ГТС-2011",07.04.10,5000,0,-5000,1003,,""
155,1345,"605","605-ГТС-2008",23.05.07,15000,15000,0,1003,,""
130,1213,"122","122-ГТС-2008",19.07.07,15000,0,-15000,1003,,""
2212,4522,"402","402-ГТС-2011",07.04.10,8500,0,-8500,1003,,""
264,2560,"145","145-ГТС-2008",18.09.07,15000,0,-15000,1003,,""
432,1584,"459","459-ГТС-2008",12.09.07,3500,0,-3500,1003,,""
288,743,"456","456-ГТС-2008",20.09.07,7000,0,-7000,1003,,""
3933,22077,"0","0-ГТС-2014",14.11.13,0,0,0,1003,,""
1378,1180,"711","711-ГТС-2009",29.04.08,37400,0,-37400,1003,,""
1554,3765,"558","558-ГТС-2009",24.09.08,7650,0,-7650,1003,,""
3655,2205,"478","478-ГТС-2014",04.09.13,5000,0,-5000,1003,,""
3656,1882,"426","426-ГТС-2014",26.07.13,8000,0,-8000,1003,,""
304,3058,"631","631-ГТС-2008",26.09.07,3500,0,-3500,1003,,""
3657,7817,"477","477-ГТС-2014",30.07.13,5000,0,-5000,1003,,""
1334,2075,"640","640-ГТС-2009",31.07.08,12000,0,-12000,1003,,""
127,1180,"713","713-ГТС-2008",20.07.07,22800,0,-22800,1003,,""
3241,14533,"716","716-ГТС-2013",28.04.12,8000,0,-8000,1003,,""
3242,4671,"716","716-ГТС-2013",27.04.12,6000,0,-6000,1003,,""
538,4454,"532","532-ГТС-2008",15.10.07,15000,0,-15000,1003,,""
659,6726,"716/1","716/1-ГТС-2008",02.07.07,0,0,0,1003,,""
3243,18500,"713","713-ГТС-2013",24.04.12,13000,0,-13000,1003,,""
1304,2560,"230","230-ГТС-2009",10.06.08,17000,0,-17000,1003,,""
1364,3378,"477","477-ГТС-2009",27.08.08,15300,0,-15300,1003,,""
1538,4090,"381","381-ГТС-2009",06.10.08,12000,0,-12000,1003,,""
3658,2580,"468","468-ГТС-2014",29.07.13,8800,0,-8800,1003,,""
689,1039,"256","256-ГТС-2008",20.11.07,3500,0,-3500,1003,,""
3643,19880,"371","Код проекта не определен!",03.11.13,2000,0,-2000,1003,,""
1394,9456,"533","533-ГТС-2009",04.09.08,18000,0,-18000,1003,,""
306,2638,"629","629-ГТС-2008",21.09.07,11000,11000,0,1003,,""
632,6657,"519/1","519/1-ГТС-2008",09.11.07,15000,0,-15000,1003,,""
3523,8790,"355","355-ГТС-2013",11.10.12,5500,0,-5500,1003,,""
403,1717,"236","236-ГТС-2008",13.10.07,3500,0,-3500,1003,,""
673,3469,"735","735-ГТС-2008",18.09.07,13800,0,-13800,1003,,""
70,876,"109","109-ГТС-2008",30.05.07,7000,0,-7000,1003,,""
125,1147,"214","214-ГТС-2008",14.06.07,15200,15200,0,1003,,""
3240,868,"717","717-ГТС-2013",16.05.12,19000,0,-19000,1003,,""
206,1796,"134","134-ГТС-2008",20.08.07,3500,0,-3500,1003,,""
921,1359,"718","718-ГТС-2009",14.04.08,15300,0,-15300,1003,,""
1238,1536,"155","155-ГТС-2009",29.07.08,3825,0,-3825,1003,,""
937,1724,"429","429-ГТС-2009",21.04.08,9000,0,-9000,1003,,""
54,878,"112","112-ГТС-2008",07.06.07,28500,28500,0,1003,,""
444,4037,"156","156-ГТС-2008",24.10.07,9000,0,-9000,1003,,""
3244,4090,"710","710-ГТС-2013",06.04.12,11050,0,-11050,1003,,""
382,3462,"726","726-ГТС-2008",15.08.07,15000,0,-15000,1003,,""
68,1081,"115","115-ГТС-2008",06.06.07,15000,0,-15000,1003,,""
172,1021,"512","512-ГТС-2008",20.06.07,14700,6910,-7790,1003,,""
2256,8953,"447","447-ГТС-2011",25.08.10,20000,0,-20000,1003,,""
1116,2117,"606","606-ГТС-2009",25.03.08,25000,0,-25000,1003,,""
2257,376,"448","448-ГТС-2011",30.08.10,5950,0,-5950,1003,,""
3245,16063,"705","705-ГТС-2013",29.03.12,5000,0,-5000,1003,,""
1065,2160,"226","226-ГТС-2009",04.06.08,3825,0,-3825,1003,,""
3246,6556,"703","703-ГТС-2013",29.03.12,15000,0,-15000,1003,,""
1504,6959,"496","496-ГТС-2009",29.09.08,16200,0,-16200,1003,,""
3536,4628,"128","128-ГТС-2013",19.09.12,8000,0,-8000,1003,,""
3247,20561,"711","711-ГТС-2013",24.04.12,10000,0,-10000,1003,,""
3248,1359,"709","709-ГТС-2013",19.04.12,17850,0,-17850,1003,,""
76,1093,"202/1","202/1-ГТС-2008",27.04.07,0,0,0,1003,,""
3249,6742,"708/1","708/1-ГТС-2013",09.04.12,0,0,0,1003,,""
178,1496,"119","119-ГТС-2008",07.07.07,15000,0,-15000,1003,,""
873,2099,"611","611-ГТС-2009",08.04.08,15300,0,-15300,1003,,""
1152,1136,"232","232-ГТС-2009",30.06.08,11475,0,-11475,1003,,""
993,3807,"125","125-ГТС-2009",16.05.08,7650,0,-7650,1003,,""
1282,2158,"246","246-ГТС-2009",29.07.08,4500,0,-4500,1003,,""
1338,2207,"474","474-ГТС-2009",18.08.08,35000,0,-35000,1003,,""
1602,1144,"266","266-ГТС-2009",01.10.08,15000,0,-15000,1003,,""
3659,12603,"466","466-ГТС-2014",25.07.13,2000,0,-2000,1003,,""
380,3460,"719/1","719/1-ГТС-2008",16.06.07,28500,0,-28500,1003,,""
1182,8373,"520","520-ГТС-2009",20.06.08,20000,0,-20000,1003,,""
3251,2553,"706","706-ГТС-2013",03.05.12,6800,0,-6800,1003,,""
3252,4634,"715","715-ГТС-2013",28.04.12,16000,0,-16000,1003,,""
3253,9870,"823","823-ГТС-2013",22.06.12,5500,0,-5500,1003,,""
995,722,"435","435-ГТС-2009",06.05.08,19125,0,-19125,1003,,""
1156,1066,"234","234-ГТС-2009",23.06.08,10200,0,-10200,1003,,""
833,1110,"709","709-ГТС-2009",13.03.08,3825,0,-3825,1003,,""
3537,8680,"151","151-ГТС-2013",21.09.12,4500,0,-4500,1003,,""
3660,21963,"448","448-ГТС-2014",22.07.13,5000,0,-5000,1003,,""
3255,14873,"821","821-ГТС-2013",14.06.12,5000,0,-5000,1003,,""
486,722,"469","469-ГТС-2008",22.10.07,17575,0,-17575,1003,,""
438,2553,"140","140-ГТС-2009",07.07.08,3825,0,-3825,1003,,""
3250,2576,"708","708-ГТС-2013",09.04.12,13000,0,-13000,1003,,""
113,664,"431","431-ГТС-2008",17.07.07,15000,15000,0,1003,,""
865,484,"715","715-ГТС-2009",03.04.08,7650,0,-7650,1003,,""
1067,6556,"729","729-ГТС-2009",04.06.08,12750,0,-12750,1003,,""
1154,10376,"233","233-ГТС-2009",02.07.08,65000,0,-65000,1003,,""
751,614,"414","414-ГТС-2009",18.03.08,7650,0,-7650,1003,,""
807,2149,"419","419-ГТС-2009",25.03.08,11730,0,-11730,1003,,""
1226,7315,"446","446-ГТС-2009",02.07.08,7650,0,-7650,1003,,""
3257,2160,"815","815-ГТС-2013",23.05.12,5000,0,-5000,1003,,""
184,1513,"440","440-ГТС-2008",03.08.07,3500,0,-3500,1003,,""
276,2639,"620","620-ГТС-2008",27.08.07,15000,0,-15000,1003,,""
3258,1314,"814","814-ГТС-2013",21.05.12,5000,0,-5000,1003,,""
3259,8966,"810","810-ГТС-2013",11.05.12,8000,0,-8000,1003,,""
322,3066,"146","146-ГТС-2008",02.10.07,3500,0,-3500,1003,,""
1416,7480,"630","630-ГТС-2009",14.07.08,7650,0,-7650,1003,,""
3260,1303,"812","812-ГТС-2013",14.05.12,11050,0,-11050,1003,,""
1522,11880,"379","379-ГТС-2009",03.10.08,4500,0,-4500,1003,,""
197,1761,"724","724-ГТС-2008",14.08.07,12000,0,-12000,1003,,""
823,4958,"209","209-ГТС-2009",26.03.08,18000,0,-18000,1003,,""
1218,4735,"353","353-ГТС-2009",21.07.08,4500,0,-4500,1003,,""
1085,127,"516","516-ГТС-2009",09.06.08,7650,0,-7650,1003,,""
1314,4456,"522","522-ГТС-2009",23.07.08,7650,0,-7650,1003,,""
3256,18374,"808","808-ГТС-2013",14.05.12,2800,0,-2800,1003,,""
3808,4456,"504","504-ГТС-2014",03.04.13,8000,0,-8000,1003,,""
1087,1482,"515","515-ГТС-2009",26.05.08,15300,0,-15300,1003,,""
1318,10554,"472","472-ГТС-2009",14.08.08,4500,0,-4500,1003,,""
446,2011,"155","155-ГТС-2008",23.10.07,3500,0,-3500,1003,,""
3411,19978,"451","451-ГТС-2013",25.06.12,5000,0,-5000,1003,,""
1200,1823,"145","145-ГТС-2009",11.07.08,3825,0,-3825,1003,,""
2983,7189,"505/5","505/5-ГТС-2012",14.07.11,3500,0,-3500,1003,,""
460,567,"150","150-ГТС-2008",16.10.07,7000,0,-7000,1003,,""
405,3671,"239","239-ГТС-2008",15.10.07,12000,0,-12000,1003,,""
3175,9494,"950/1","950/1-ГТС-2012",01.10.11,0,0,0,1003,,""
600,4763,"519","519-ГТС-2008",09.11.07,30000,0,-30000,1003,,""
669,6784,"751","751-ГТС-2008",13.11.07,16000,0,-16000,1003,,""
2982,18351,"5/506","5/506-ГТС-2012",12.09.11,6800,0,-6800,1003,,""
378,3443,"466","466-ГТС-2008",12.10.07,3500,0,-3500,1003,,""
3412,3510,"455","455-ГТС-2013",25.06.12,8000,0,-8000,1003,,""
530,713,"482","482-ГТС-2008",09.11.07,22000,0,-22000,1003,,""
88,1106,"717","717-ГТС-2008",04.07.07,26600,0,-26600,1003,,""
2984,3462,"5/503","5/503-ГТС-2012",01.07.11,14450,0,-14450,1003,,""
196,1755,"132","132-ГТС-2008",16.08.07,7000,0,-7000,1003,,""
215,1823,"136","136-ГТС-2008",28.08.07,4500,0,-4500,1003,,""
2985,1482,"5/502","5/502-ГТС-2012",01.07.11,14450,0,-14450,1003,,""
999,9712,"321","321-ГТС-2009",15.04.08,12000,0,-12000,1003,,""
1109,729,"450","450-ГТС-2009",23.06.08,3825,0,-3825,1003,,""
3414,87,"456","456-ГТС-2013",27.06.12,2000,0,-2000,1003,,""
3415,12716,"457","457-ГТС-2013",29.06.12,8000,0,-8000,1003,,""
771,869,"107","107-ГТС-2009",27.02.08,3825,0,-3825,1003,,""
3879,18374,"327","327-ГТС-2014",01.11.13,2800,0,-2800,1003,,""
3416,5144,"435","435-ГТС-2013",10.05.12,5000,0,-5000,1003,,""
1057,3334,"211","211-ГТС-2009",17.04.08,34000,0,-34000,1003,,""
153,1343,"604","604-ГТС-2008",31.05.07,30000,30000,0,1003,,""
225,1836,"139","139-ГТС-2008",07.09.07,4500,0,-4500,1003,,""
362,3378,"464","464-ГТС-2008",09.10.07,15000,0,-15000,1003,,""
1272,444,"467","467-ГТС-2009",07.08.08,4500,0,-4500,1003,,""
1308,1717,"245","245-ГТС-2009",22.07.08,3825,0,-3825,1003,,""
1422,11177,"489","489-ГТС-2009",11.09.08,4500,0,-4500,1003,,""
1514,1010,"662","662-ГТС-2009",29.09.08,3850,0,-3850,1003,,""
1624,10042,"665","665-ГТС-2009",09.10.08,4500,0,-4500,1003,,""
1388,1363,"704","704-ГТС-2009",27.02.08,9000,0,-9000,1003,,""
628,1960,"519/б","519/б-ГТС-2008",09.11.07,0,0,0,1003,,""
3417,16559,"429","429-ГТС-2013",10.07.12,5000,0,-5000,1003,,""
1362,1755,"164","164-ГТС-2009",01.08.08,7650,0,-7650,1003,,""
1600,3554,"265","265-ГТС-2009",24.09.08,8000,0,-8000,1003,,""
3418,4472,"459","459-ГТС-2013",12.07.12,8000,0,-8000,1003,,""
3413,920,"454","454-ГТС-2013",26.06.12,5500,0,-5500,1003,,""
1560,877,"560","560-ГТС-2009",02.10.08,9000,0,-9000,1003,,""
1412,137,"643","643-ГТС-2009",31.07.08,7650,0,-7650,1003,,""
336,3329,"234","234-ГТС-2008",25.09.07,60000,0,-60000,1003,,""
395,1893,"729","729-ГТС-2008",27.08.07,3500,0,-3500,1003,,""
46,869,"103","103-ГТС-2008",22.05.07,3500,3500,0,1003,,""
87,1104,"718","718-ГТС-2008",10.07.07,3500,0,-3500,1003,,""
114,254,"721","721-ГТС-2009",23.04.08,3825,0,-3825,1003,,""
1512,714,"497","497-ГТС-2009",30.09.08,4500,0,-4500,1003,,""
171,1366,"712","712-ГТС-2008",25.06.07,47000,47000,0,1003,,""
1192,2455,"238","238-ГТС-2009",08.07.08,3825,0,-3825,1003,,""
919,1761,"719","719-ГТС-2009",15.04.08,12750,0,-12750,1003,,""
1071,10111,"313","313-ГТС-2009",27.03.08,9000,0,-9000,1003,,""
1130,10373,"314","314-ГТС-2009",03.04.08,12000,0,-12000,1003,,""
1224,610,"445","445-ГТС-2009",02.07.08,7650,0,-7650,1003,,""
805,393,"420","420-ГТС-2009",26.03.08,3825,0,-3825,1003,,""
933,410,"425","425-ГТС-2009",08.04.08,8550,0,-8550,1003,,""
975,3350,"511","511-ГТС-2009",24.04.08,7650,0,-7650,1003,,""
1051,10050,"136","136-ГТС-2009",03.06.08,18000,0,-18000,1003,,""
242,694,"451","451-ГТС-2008",05.09.07,7000,7000,0,1003,,""
1312,10973,"518/1","518/1-ГТС-2009",17.07.08,4000,0,-4000,1003,,""
1414,11173,"657","657-ГТС-2009",08.09.08,4500,0,-4500,1003,,""
560,6556,"538","538-ГТС-2008",18.10.07,12000,0,-12000,1003,,""
622,2160,"255","255-ГТС-2009",18.03.08,3500,0,-3500,1003,,""
1532,1217,"728/1","728/1-ГТС-2009",02.06.08,0,0,0,1003,,""
3420,21777,"445/1","445/1-ГТС-2013",31.05.12,0,0,0,1003,,""
554,6534,"483","483-ГТС-2008",14.11.07,7000,0,-7000,1003,,""
661,1898,"745","745-ГТС-2008",22.10.07,10000,0,-10000,1003,,""
3431,20871,"477","477-ГТС-2013",30.07.12,0,0,0,1003,,""
488,305,"153","153-ГТС-2008",22.10.07,3500,0,-3500,1003,,""
3432,2117,"476","476-ГТС-2013",30.07.12,8500,0,-8500,1003,,""
169,1365,"714","714-ГТС-2008",29.06.07,18000,0,-18000,1003,,""
1124,258,"142","142-ГТС-2009",26.06.08,4500,0,-4500,1003,,""
735,1098,"406","406-ГТС-2009",27.02.08,15300,0,-15300,1003,,""
797,9581,"304","304-ГТС-2009",17.03.08,12000,0,-12000,1003,,""
945,6741,"433","433-ГТС-2009",30.04.08,4500,0,-4500,1003,,""
1061,259,"216","216-ГТС-2009",14.04.08,22000,0,-22000,1003,,""
57,882,"113/1/Расторжение","113/1/Расторжение-ГТС-2008",13.06.07,0,0,0,1003,,""
142,1264,"503","503-ГТС-2008",21.05.07,45000,13500,-31500,1003,,""
266,2325,"624","624-ГТС-2008",11.09.07,15000,0,-15000,1003,,""
3419,2643,"445","445-ГТС-2013",31.05.12,5000,0,-5000,1003,,""
302,1575,"461","461-ГТС-2008",01.10.07,15000,0,-15000,1003,,""
1302,187,"645","645-ГТС-2009",14.08.08,16200,0,-16200,1003,,""
1508,11740,"494","494-ГТС-2009",25.09.08,9000,0,-9000,1003,,""
1382,11076,"654","654-ГТС-2009",02.09.08,4500,0,-4500,1003,,""
1045,1122,"217","217-ГТС-2009",18.04.08,10200,0,-10200,1003,,""
3422,19751,"464","464-ГТС-2013",19.07.12,5800,0,-5800,1003,,""
963,6618,"723","723-ГТС-2009",12.05.08,19125,0,-19125,1003,,""
1440,4453,"548","548-ГТС-2009",09.09.08,3850,0,-3850,1003,,""
3423,10969,"474","474-ГТС-2013",24.07.12,4675,0,-4675,1003,,""
1019,1168,"129","129-ГТС-2009",22.05.08,15000,0,-15000,1003,,""
163,1352,"613","613-ГТС-2008",12.07.07,3500,0,-3500,1003,,""
354,2940,"630","630-ГТС-2008",09.10.07,3500,0,-3500,1003,,""
141,1263,"219","219-ГТС-2008",27.07.07,10000,0,-10000,1003,,""
442,4024,"471","471-ГТС-2008",22.10.07,3500,0,-3500,1003,,""
1637,5412,"451","451-ГТС-2009",24.06.08,15300,0,-15300,1003,,""
3424,96,"444","444-ГТС-2013",22.05.12,8000,0,-8000,1003,,""
1640,1612,"1007","1007-ГТС-2009",30.10.08,8550,0,-8550,1003,,""
1158,1067,"234/1","234/1-ГТС-2009",23.06.08,0,0,0,1003,,""
1641,4628,"244","244-ГТС-2009",28.07.08,15300,0,-15300,1003,,""
3425,3378,"481","481-ГТС-2013",27.07.12,13600,0,-13600,1003,,""
3522,3860,"497","497-ГТС-2013",10.10.12,5000,0,-5000,1003,,""
3421,2050,"470","470-ГТС-2013",20.07.12,5000,0,-5000,1003,,""
3427,6928,"484","484-ГТС-2013",30.07.12,0,0,0,1003,,""
1645,1072,"549","549-ГТС-2009",12.09.08,19150,0,-19150,1003,,""
1118,2118,"606/3","606/3-ГТС-2009",25.03.08,0,0,0,1003,,""
1300,10970,"644/1","644/1-ГТС-2009",31.07.08,0,0,0,1003,,""
1646,7647,"685","685-ГТС-2009",31.10.08,10000,0,-10000,1003,,""
1647,12534,"610","610-ГТС-2009",07.04.08,29000,0,-29000,1003,,""
3428,867,"484","484-ГТС-2013",30.07.12,13600,0,-13600,1003,,""
1649,6584,"674","674-ГТС-2009",30.10.08,12000,0,-12000,1003,,""
3429,21780,"485","485-ГТС-2013",30.07.12,5000,0,-5000,1003,,""
3430,14224,"477","477-ГТС-2013",30.07.12,8500,0,-8500,1003,,""
1652,1351,"602","602-ГТС-2009",31.10.08,7000,0,-7000,1003,,""
3566,3462,"502","502-ГТС-2013",17.04.12,14450,0,-14450,1003,,""
1654,10063,"272","272-ГТС-2009",11.11.08,4500,0,-4500,1003,,""
1655,9642,"275","275-ГТС-2009",11.11.08,12000,0,-12000,1003,,""
1656,6719,"274","274-ГТС-2009",13.11.08,7650,0,-7650,1003,,""
1657,8069,"371","371-ГТС-2009",13.11.08,10000,0,-10000,1003,,""
1658,5349,"386","386-ГТС-2009",23.10.08,9000,0,-9000,1003,,""
